Date,sentiment
2021-01-04,0.13275
2021-01-05,0.12311507936507934
2021-01-06,0.07339646464646464
2021-01-07,0.03277344877344875
2021-01-08,0.05757575757575759
2021-01-11,0.16983766233766232
2021-01-12,0.2734920634920635
2021-01-13,0.28590909090909095
2021-01-14,0.2332359307359307
2021-01-15,-0.030684523809523835
2021-01-19,0.1708181818181818
2021-01-20,0.19268939393939394
2021-01-21,0.11720068027210884
2021-01-22,0.08425
2021-01-25,0.2677777777777778
2021-01-26,-0.03220899470899472
2021-01-27,0.0771060606060606
2021-01-28,-0.016815476190476204
2021-01-29,0.21597916666666667
2021-02-01,0.0609292929292929
2021-02-02,0.10562481962481962
2021-02-03,-0.020833333333333332
2021-02-04,0.16666666666666666
2021-02-05,0.20394970109255822
2021-02-08,0.09280952380952383
2021-02-09,0.1475030303030303
2021-02-10,0.08263392857142858
2021-02-11,0.09978282828282826
2021-02-12,0.2375
2021-02-16,0.07172889610389607
2021-02-17,-0.010079365079365096
2021-02-18,0.1431473214285714
2021-02-19,0.08505952380952381
2021-02-22,0.039
2021-02-23,0.05933333333333335
2021-02-24,0.053333333333333344
2021-02-25,0.07102272727272727
2021-02-26,0.12592857142857142
2021-03-01,0.09357142857142857
2021-03-02,-0.01909090909090912
2021-03-03,0.08363636363636363
2021-03-04,0.11666666666666667
2021-03-05,0.22522727272727275
2021-03-08,0.30276388888888894
2021-03-09,0.2544444444444444
2021-03-10,0.1924285714285714
2021-03-11,0.2140530303030303
2021-03-12,0.11875541125541125
2021-03-15,0.06930555555555554
2021-03-16,0.02777777777777779
2021-03-17,0.11892857142857141
2021-03-18,0.028333333333333342
2021-03-19,0.19301060606060605
2021-03-22,0.045178571428571415
2021-03-23,0.1412824675324675
2021-03-24,0.009999999999999995
2021-03-25,-0.0036111111111110975
2021-03-26,0.15337878787878786
2021-03-29,0.012926136363636365
2021-03-30,0.018807539682539676
2021-03-31,0.16785714285714284
2021-04-01,0.15626262626262624
2021-04-05,0.1438968253968254
2021-04-06,0.30622510822510823
2021-04-07,0.1530952380952381
2021-04-08,-0.02953535353535356
2021-04-09,0.049188311688311684
2021-04-12,0.09154166666666666
2021-04-13,0.20308901515151515
2021-04-14,-0.006183261183261178
2021-04-15,0.04597420634920636
2021-04-16,0.11733333333333332
2021-04-19,0.16723611111111109
2021-04-20,0.004508928571428555
2021-04-21,0.04142857142857142
2021-04-22,0.11807016594516592
2021-04-23,0.06813131313131314
2021-04-26,0.16916666666666666
2021-04-27,-0.008069160997732434
2021-04-28,0.12999999999999998
2021-04-29,0.15855555555555556
2021-04-30,0.1952777777777778
2021-05-03,0.04884920634920635
2021-05-04,0.19703703703703704
2021-05-05,0.005303030303030304
2021-05-06,0.2290972222222222
2021-05-07,0.14671717171717172
2021-05-10,0.055422077922077914
2021-05-11,-0.027500000000000004
2021-05-12,0.14944444444444444
2021-05-13,0.043819444444444446
2021-05-14,0.08954545454545453
2021-05-17,0.08638257575757576
2021-05-18,0.15991666666666665
2021-05-19,-0.003333333333333341
2021-05-20,0.15773809523809523
2021-05-21,-0.010502946127946144
2021-05-24,0.013583333333333326
2021-05-25,-0.041888888888888885
2021-05-26,0.04931493506493504
2021-05-27,-0.031760101010101016
2021-05-28,0.2585454545454545
2021-06-01,0.1125922619047619
2021-06-02,0.06799206349206346
2021-06-03,0.16175925925925924
2021-06-04,0.0707738095238095
2021-06-07,0.0560436507936508
2021-06-08,0.2211590909090909
2021-06-09,0.17815800865800863
2021-06-10,0.02250000000000003
2021-06-11,0.07640151515151514
2021-06-14,0.08083333333333331
2021-06-15,0.16994444444444443
2021-06-16,0.14528075396825396
2021-06-17,0.1503581349206349
2021-06-18,0.1329861111111111
2021-06-21,0.21497402597402596
2021-06-22,0.12123511904761905
2021-06-23,0.09666666666666668
2021-06-24,0.0734848484848485
2021-06-25,-0.0064999999999999615
2021-06-28,0.10543650793650794
2021-06-29,0.2906666666666667
2021-06-30,0.04299062049062047
2021-07-01,0.10363636363636364
2021-07-02,-0.01958333333333333
2021-07-06,0.11896825396825397
2021-07-07,0.16171969696969696
2021-07-08,-0.027514249639249654
2021-07-09,0.15833333333333333
2021-07-12,0.15604166666666666
2021-07-13,0.13253712121212122
2021-07-14,0.1553030303030303
2021-07-15,0.052202380952380945
2021-07-16,0.14244444444444446
2021-07-19,0.05805555555555553
2021-07-20,0.06050000000000001
2021-07-21,0.18747700216450217
2021-07-22,-0.03830555555555555
2021-07-23,0.18362037037037035
2021-07-26,0.21000000000000002
2021-07-27,0.11069444444444446
2021-07-28,0.16499999999999998
2021-07-29,0.26029797979797975
2021-07-30,0.03499999999999999
2021-08-02,0.26656565656565656
2021-08-03,0.17722222222222223
2021-08-04,0.07847492784992785
2021-08-05,0.10470779220779221
2021-08-06,0.10708333333333334
2021-08-09,0.046388888888888875
2021-08-10,0.07625000000000001
2021-08-11,-0.035775780766852186
2021-08-12,0.1563802308802309
2021-08-13,0.1572363945578231
2021-08-16,0.051371212121212075
2021-08-17,0.1689857142857143
2021-08-18,0.17254545454545453
2021-08-19,0.22435227272727273
2021-08-20,-0.014317730880230879
2021-08-23,0.07429166666666666
2021-08-24,0.04684163059163059
2021-08-25,-0.023463203463203464
2021-08-26,0.017333333333333322
2021-08-27,0.017499999999999998
2021-08-30,-0.009124579124579129
2021-08-31,0.08139718614718613
2021-09-01,0.057318181818181824
2021-09-02,0.10091666666666665
2021-09-03,0.12227002164502163
2021-09-07,0.10370995670995671
2021-09-08,0.19219696969696967
2021-09-09,0.17314285714285713
2021-09-10,0.06986507936507937
2021-09-13,0.11753282828282827
2021-09-14,0.10710858585858585
2021-09-15,0.07583333333333332
2021-09-16,0.09343253968253967
2021-09-17,0.00903409090909091
2021-09-20,0.2066547619047619
2021-09-21,0.1703452380952381
2021-09-22,0.28833333333333333
2021-09-23,0.07299242424242422
2021-09-24,0.19404761904761908
2021-09-27,0.2094444444444444
2021-09-28,0.1284375
2021-09-29,0.2021666666666667
2021-09-30,0.260625
2021-10-01,0.17338095238095236
2021-10-04,0.16716666666666666
2021-10-05,0.10223484848484847
2021-10-06,0.12474747474747475
2021-10-07,0.013749999999999995
2021-10-08,0.024444444444444453
2021-10-11,0.11880952380952378
2021-10-12,0.16162698412698412
2021-10-13,0.03944444444444445
2021-10-14,0.21548809523809523
2021-10-15,0.16082972582972582
2021-10-18,0.20354166666666665
2021-10-19,0.12104166666666664
2021-10-20,0.15277922077922076
2021-10-21,0.1075
2021-10-22,0.15182043650793647
2021-10-25,0.23607142857142857
2021-10-26,0.11416666666666667
2021-10-27,-0.030833333333333317
2021-10-28,0.19795454545454544
2021-10-29,0.14104166666666668
2021-11-01,0.14810714285714285
2021-11-02,0.16738095238095235
2021-11-03,0.1749027777777778
2021-11-04,0.06199999999999998
2021-11-05,0.07931818181818182
2021-11-08,0.1462467532467532
2021-11-09,0.028749999999999998
2021-11-10,0.04372727272727271
2021-11-11,0.06485714285714288
2021-11-12,0.2534848484848485
2021-11-15,0.15784090909090906
2021-11-16,0.0484579365079365
2021-11-17,0.03324999999999999
2021-11-18,0.1376316738816739
2021-11-19,0.09611111111111112
2021-11-22,5.551115123125783e-18
2021-11-23,0.11987373737373737
2021-11-24,0.16916666666666666
2021-11-26,0.05433080808080807
2021-11-29,0.20625
2021-11-30,-0.0007142857142857229
2021-12-01,0.08308080808080809
2021-12-02,0.18346861471861473
2021-12-03,0.056801587301587284
2021-12-06,0.13739267676767675
2021-12-07,0.10259126984126983
2021-12-08,0.11336640211640212
2021-12-09,-0.04836363636363637
2021-12-10,0.03166666666666667
2021-12-13,0.042499999999999996
2021-12-14,0.16345767195767197
2021-12-15,0.07686666666666667
2021-12-16,0.03907287157287157
2021-12-17,0.17922222222222223
2021-12-20,0.15464285714285714
2021-12-21,-0.01752551020408164
2021-12-22,0.175
2021-12-23,0.3633690476190476
2021-12-27,0.05982142857142856
2021-12-28,0.06166666666666666
2021-12-29,0.3583333333333333
2021-12-30,0.1450625
2021-12-31,0.1696111111111111
2022-01-03,0.15390530303030303
2022-01-04,0.10202462121212122
2022-01-05,0.211345689033189
2022-01-06,-0.008030303030303046
2022-01-07,0.22547619047619047
2022-01-10,0.1358333333333333
2022-01-11,0.15458874458874455
2022-01-12,0.07326839826839826
2022-01-13,0.19089393939393937
2022-01-14,0.21229545454545456
2022-01-18,0.035059884559884534
2022-01-19,0.0599337121212121
2022-01-20,0.08097116573902285
2022-01-21,0.14916666666666664
2022-01-24,0.06749999999999999
2022-01-25,0.09312500000000001
2022-01-26,0.041041666666666664
2022-01-27,0.20777777777777776
2022-01-28,0.20162142255892251
2022-01-31,0.14125000000000001
2022-02-01,0.01872222222222222
2022-02-02,-0.02166666666666666
2022-02-03,0.18888888888888888
2022-02-04,0.18649999999999997
2022-02-07,0.2125
2022-02-08,0.29787878787878785
2022-02-09,0.22906060606060605
2022-02-10,0.313364898989899
2022-02-11,0.0871031746031746
2022-02-14,0.3125138528138528
2022-02-15,0.15152651515151516
2022-02-16,0.4293531746031746
2022-02-17,0.07979993386243388
2022-02-18,0.21541666666666667
2022-02-22,0.12007936507936505
2022-02-23,0.12404761904761903
2022-02-24,0.0236868686868687
2022-02-25,-0.04235780423280421
2022-02-28,0.1583333333333333
2022-03-01,0.03999999999999998
2022-03-02,0.17327777777777778
2022-03-03,0.15209722222222222
2022-03-04,0.09202380952380951
2022-03-07,0.047189393939393934
2022-03-08,0.19861904761904764
2022-03-09,0.3294861111111111
2022-03-10,0.17761904761904762
2022-03-11,0.13614285714285712
2022-03-14,0.20116341991341993
2022-03-15,0.09958333333333333
2022-03-16,-0.051742424242424236
2022-03-17,0.19444444444444445
2022-03-18,0.05140211640211641
2022-03-21,0.14118686868686867
2022-03-22,0.15450757575757576
2022-03-23,0.11708333333333334
2022-03-24,0.3653571428571428
2022-03-25,0.06454545454545454
2022-03-28,0.09717532467532466
2022-03-29,0.3075
2022-03-30,0.27283333333333337
2022-03-31,0.30166666666666664
2022-04-01,0.1701190476190476
2022-04-04,0.12283333333333335
2022-04-05,0.09033333333333332
2022-04-06,0.11854166666666666
2022-04-07,0.11761269841269842
2022-04-08,0.04521825396825397
2022-04-11,-0.0962922077922078
2022-04-12,0.08370707070707069
2022-04-13,0.2164803992303992
2022-04-14,0.13064814814814812
2022-04-18,0.1368611111111111
2022-04-19,0.17167495590828924
2022-04-20,0.11199999999999999
2022-04-21,0.13743434343434344
2022-04-22,0.1261904761904762
2022-04-25,0.10626262626262625
2022-04-26,0.11006944444444444
2022-04-27,0.213
2022-04-28,0.17911111111111108
2022-04-29,0.04659090909090909
2022-05-02,0.08291666666666667
2022-05-03,0.1497121212121212
2022-05-04,0.08635714285714284
2022-05-05,0.09962121212121211
2022-05-06,0.1908611111111111
2022-05-09,0.10083333333333333
2022-05-10,0.185
2022-05-11,-0.02333333333333335
2022-05-12,0.01933333333333334
2022-05-13,0.06583670033670033
2022-05-16,0.22417460317460317
2022-05-17,0.26610389610389606
2022-05-18,0.1038419913419913
2022-05-19,0.004931307118807107
2022-05-20,0.17583333333333334
2022-05-23,0.15127314814814816
2022-05-24,0.10916666666666668
2022-05-25,0.0949357993197279
2022-05-26,0.1944507575757576
2022-05-27,0.10666666666666666
2022-05-31,0.1025
2022-06-01,0.09955357142857144
2022-06-02,0.17182126207126208
2022-06-03,0.011382575757575758
2022-06-06,0.13219576719576717
2022-06-07,0.1154527417027417
2022-06-08,0.06688888888888889
2022-06-09,0.03942857142857142
2022-06-10,0.1575
2022-06-13,0.16340331890331888
2022-06-14,0.20558333333333337
2022-06-15,-0.024787878787878793
2022-06-16,0.032499999999999994
2022-06-17,0.1699074074074074
2022-06-21,0.017708333333333343
2022-06-22,0.044999999999999984
2022-06-23,0.15822931697931697
2022-06-24,0.20041446208112873
2022-06-27,0.21133531746031747
2022-06-28,0.04910714285714285
2022-06-29,0.045781746031746014
2022-06-30,0.0919047619047619
2022-07-01,0.1328240740740741
2022-07-05,0.2475
2022-07-06,0.08725992063492063
2022-07-07,0.012222222222222212
2022-07-08,0.018035714285714287
2022-07-11,-0.047791005291005294
2022-07-12,0.0225
2022-07-13,0.09374999999999997
2022-07-14,0.28039057239057236
2022-07-15,0.25444549663299665
2022-07-18,0.14361111111111108
2022-07-19,0.03133333333333334
2022-07-20,0.06499999999999999
2022-07-21,0.1022142857142857
2022-07-22,0.14433333333333334
2022-07-25,0.025
2022-07-26,0.16444444444444445
2022-07-27,0.043148148148148144
2022-07-28,0.16999999999999998
2022-07-29,0.0675
2022-08-01,0.29000000000000004
2022-08-02,-0.0898809523809524
2022-08-03,0.09333333333333334
2022-08-04,0.09986111111111111
2022-08-05,0.10982323232323232
2022-08-08,0.27
2022-08-09,0.28877777777777774
2022-08-10,0.04416666666666667
2022-08-11,0.07986111111111112
2022-08-12,0.22963636363636364
2022-08-15,0.141504329004329
2022-08-16,0.22475
2022-08-17,0.33532142857142855
2022-08-18,0.21833333333333332
2022-08-19,0.17250000000000001
2022-08-22,0.21500000000000002
2022-08-23,0.0725
2022-08-24,0.0066666666666666706
2022-08-25,0.13999999999999999
2022-08-26,0.09
2022-08-29,0.10375000000000001
2022-08-30,0.27318181818181814
2022-08-31,0.15058333333333335
2022-09-01,0.035303030303030294
2022-09-02,0.13565656565656564
2022-09-06,-0.0018636363636363603
2022-09-07,0.06044642857142857
2022-09-08,0.07547222222222222
2022-09-09,0.23933333333333334
2022-09-12,0.10857142857142857
2022-09-13,0.027380952380952377
2022-09-14,0.3158333333333333
2022-09-15,0.09653333333333332
2022-09-16,0.2365625
2022-09-19,0.07708333333333332
2022-09-20,0.11821212121212121
2022-09-21,0.13666666666666666
2022-09-22,0.07888888888888887
2022-09-23,0.1278939393939394
2022-09-26,0.16694444444444445
2022-09-27,0.11357142857142857
2022-09-28,0.11532076719576718
2022-09-29,0.2504166666666666
2022-09-30,0.044666666666666674
2022-10-03,0.07922727272727273
2022-10-04,0.25
2022-10-05,0.2382142857142857
2022-10-06,0.0254222222222222
2022-10-07,0.06886363636363636
2022-10-10,0.013333333333333341
2022-10-11,0.32916666666666666
2022-10-12,0.11211111111111108
2022-10-13,0.09458333333333332
2022-10-14,-0.12571428571428572
2022-10-17,0.25433333333333336
2022-10-18,0.1181547619047619
2022-10-19,0.03097222222222224
2022-10-20,-0.0006006493506493467
2022-10-21,0.27166666666666667
2022-10-24,0.0058333333333333405
2022-10-25,0.3125
2022-10-26,0.08377777777777777
2022-10-27,0.07136363636363638
2022-10-28,0.08249999999999999
2022-10-31,0.01166666666666667
2022-11-01,0.12555555555555556
2022-11-02,0.03799999999999999
2022-11-03,0.301
2022-11-04,0.12103030303030302
2022-11-07,0.18233333333333332
2022-11-08,-0.004233333333333334
2022-11-09,-0.01777777777777778
2022-11-10,0.04166666666666667
2022-11-11,0.19124999999999998
2022-11-14,-0.021666666666666667
2022-11-15,0.2758333333333333
2022-11-16,0.1327357142857143
2022-11-17,0.0844949494949495
2022-11-18,-0.0625
2022-11-21,0.17878571428571427
2022-11-22,0.13429545454545452
2022-11-23,0.2904545454545454
2022-11-25,0.15999999999999998
2022-11-28,0.0008035714285714146
2022-11-29,0.08208333333333333
2022-11-30,0.1370833333333333
2022-12-01,0.05216450216450217
2022-12-02,0.12857142857142856
2022-12-05,0.1958673469387755
2022-12-06,0.037708333333333344
2022-12-07,0.03291666666666667
2022-12-08,0.10463068181818183
2022-12-09,0.19805555555555557
2022-12-12,0.20666666666666664
2022-12-13,0.03257575757575756
2022-12-14,0.1150547138047138
2022-12-15,0.11888888888888889
2022-12-16,0.029861111111111123
2022-12-19,0.13916666666666666
2022-12-20,-0.0675
2022-12-21,0.23374999999999999
2022-12-22,0.2545
2022-12-23,0.11358333333333334
2022-12-27,0.060579004329004336
2022-12-28,0.29833333333333334
2022-12-29,0.19916666666666666
2022-12-30,0.20434469696969698
